desc,play_type,game_half,drive,qtr,down,rushing_yards,first_down_pass,first_down_penalty,receiving_yards,third_down_failed,fourth_down_converted,penalty,fumbled_1_player_name,fumbled_2_player_name,td_player_name
(6:42) 5-D.Montgomery left tackle to CIN 14 for 1 yard (55-L.Wilson; 58-J.Ossai).,run,Half2,20,4,2.0,1.0,0.0,0.0,,0.0,0.0,0,,,
(6:00) 0-J.Gibbs right end pushed ob at CIN 12 for 2 yards (22-G.Stone).,run,Half2,20,4,1.0,2.0,0.0,0.0,,0.0,0.0,0,,,
(2:57) 5-D.Montgomery right guard to CIN 37 for 3 yards (42-O.Burks; 55-L.Wilson).,run,Half2,22,4,1.0,3.0,0.0,0.0,,0.0,0.0,0,,,
(2:52) 5-D.Montgomery right guard to CIN 35 for 2 yards (98-T.Slaton; 55-L.Wilson).,run,Half2,22,4,2.0,2.0,0.0,0.0,,0.0,0.0,0,,,
(1:49) 5-D.Montgomery right tackle to CIN 10 for no gain (42-O.Burks; 96-C.Sample).,run,Half2,24,4,1.0,0.0,0.0,0.0,,0.0,0.0,0,,,
(14:52) 57-T.Colon reported in as eligible. 0-J.Gibbs right guard to DET 33 for 4 yards (27-C.Conner).,run,Half1,1,1,1.0,4.0,0.0,0.0,,0.0,0.0,0,,,
(14:17) 0-J.Gibbs right end to DET 34 for 1 yard (54-L.Chenal; 32-N.Bolton).,run,Half1,1,1,2.0,1.0,0.0,0.0,,0.0,0.0,0,,,
(12:57) 0-J.Gibbs right tackle to DET 49 for 4 yards (90-C.Omenihu).,run,Half1,1,1,1.0,4.0,0.0,0.0,,0.0,0.0,0,,,
(11:01) 14-A.St. Brown right end to KC 27 for 2 yards (6-B.Cook).,run,Half1,1,1,1.0,2.0,0.0,0.0,,0.0,0.0,0,,,
(10:25) 0-J.Gibbs left end to KC 21 for 6 yards (51-M.Danna).,run,Half1,1,1,2.0,6.0,0.0,0.0,,0.0,0.0,0,,,
(9:51) (No Huddle) 0-J.Gibbs up the middle to KC 18 for 3 yards (32-N.Bolton; 56-G.Karlaftis).,run,Half1,1,1,3.0,3.0,0.0,0.0,,0.0,0.0,0,,,
(8:29) (Shotgun) 0-J.Gibbs left guard to KC 8 for 7 yards (6-B.Cook).,run,Half1,1,1,2.0,7.0,0.0,0.0,,0.0,0.0,0,,,
(7:42) 0-J.Gibbs left guard to KC 4 for 4 yards (56-G.Karlaftis; 27-C.Conner).,run,Half1,1,1,1.0,4.0,0.0,0.0,,0.0,0.0,0,,,
(6:57) (Shotgun) 0-J.Gibbs right guard to KC 2 for 2 yards (23-D.Tranquill; 27-C.Conner).,run,Half1,1,1,2.0,2.0,0.0,0.0,,0.0,0.0,0,,,
(6:13) 0-J.Gibbs up the middle to KC 1 for 1 yard (51-M.Danna; 95-C.Jones).,run,Half1,1,1,3.0,1.0,0.0,0.0,,1.0,0.0,0,,,
(1:06) 5-D.Montgomery left end to DET 32 for 3 yards (54-L.Chenal).,run,Half1,3,1,1.0,3.0,0.0,0.0,,0.0,0.0,0,,,
(15:00) 57-T.Colon reported in as eligible. 5-D.Montgomery right tackle to KC 29 for 13 yards (6-B.Cook; 27-C.Conner).,run,Half1,3,2,1.0,13.0,0.0,0.0,,0.0,0.0,0,,,
(14:20) 5-D.Montgomery right end to KC 23 for 6 yards (27-C.Conner).,run,Half1,3,2,1.0,6.0,0.0,0.0,,0.0,0.0,0,,,
(6:55) 0-J.Gibbs right end to DET 25 for 5 yards (22-T.McDuffie).,run,Half1,5,2,1.0,5.0,0.0,0.0,,0.0,0.0,0,,,
(6:18) 0-J.Gibbs left guard to DET 26 for 1 yard (54-L.Chenal; 32-N.Bolton).,run,Half1,5,2,2.0,1.0,0.0,0.0,,0.0,0.0,0,,,
(5:38) (Shotgun) 16-J.Goff scrambles left end to DET 33 for 7 yards (27-C.Conner). ** Injury Update: KC-20-N.Williams has returned to the game.,run,Half1,5,2,3.0,7.0,0.0,0.0,,0.0,0.0,0,,,
(4:52) 0-J.Gibbs right guard to DET 48 for 15 yards (30-C.Roland-Wallace; 35-J.Watson).,run,Half1,5,2,1.0,15.0,0.0,0.0,,0.0,0.0,0,,,
(4:12) 0-J.Gibbs right end to KC 46 for 6 yards (27-C.Conner).,run,Half1,5,2,1.0,6.0,0.0,0.0,,0.0,0.0,0,,,
(3:26) (Shotgun) 5-D.Montgomery right guard to KC 44 for 2 yards (22-T.McDuffie).,run,Half1,5,2,3.0,2.0,0.0,0.0,,1.0,0.0,0,,,
(11:11) 0-J.Gibbs up the middle to DET 31 for 5 yards (23-D.Tranquill).,run,Half2,10,3,1.0,5.0,0.0,0.0,,0.0,0.0,0,,,
(10:38) 0-J.Gibbs right tackle to DET 33 for 2 yards (54-L.Chenal).,run,Half2,10,3,2.0,2.0,0.0,0.0,,0.0,0.0,0,,,
(8:51) 0-J.Gibbs right tackle to KC 46 for 2 yards (54-L.Chenal; 35-J.Watson).,run,Half2,10,3,1.0,2.0,0.0,0.0,,0.0,0.0,0,,,
(9:25) 0-J.Gibbs left guard to DET 23 for -3 yards (32-N.Bolton).,run,Half2,14,4,1.0,-3.0,0.0,0.0,,0.0,0.0,0,,,
